source,raw_team,normalized_team,canonical_team,match_method
teamrankings,Longwood,longwood,Longwood,historical_exact
teamrankings,Oregon,oregon,Oregon,historical_exact
teamrankings,E Kentucky,e kentucky,E Kentucky,cleaned
teamrankings,William & Mary,william and mary,William & Mary,cleaned
teamrankings,Wright St,wright st,Wright St,historical_exact
teamrankings,North Dakota,north dakota,North Dakota,historical_exact
teamrankings,San Francisco,san francisco,San Francisco,historical_exact
teamrankings,Morgan St,morgan st,Morgan St,cleaned
teamrankings,VCU,vcu,VCU,historical_exact
teamrankings,Kansas,kansas,Kansas,historical_exact
teamrankings,UMass Lowell,umass lowell,UMass Lowell,cleaned
teamrankings,Tennessee St,tennessee st,Tennessee St,cleaned
teamrankings,Clemson,clemson,Clemson,historical_exact
teamrankings,Nebraska,nebraska,Nebraska,historical_exact
teamrankings,S Carolina St,s carolina st,S Carolina St,cleaned
teamrankings,Manhattan,manhattan,Manhattan,historical_exact
teamrankings,Queens,queens,Queens,cleaned
teamrankings,Pittsburgh,pittsburgh,Pittsburgh,historical_exact
teamrankings,UC Irvine,uc irvine,UC Irvine,historical_exact
teamrankings,Oregon St,oregon st,Oregon St,historical_exact
teamrankings,California,california,California,historical_exact
teamrankings,Howard,howard,Howard,historical_exact
teamrankings,Utah,utah,Utah,historical_exact
teamrankings,Creighton,creighton,Creighton,historical_exact
teamrankings,Bradley,bradley,Bradley,historical_exact
teamrankings,Dayton,dayton,Dayton,historical_exact
teamrankings,Delaware St,delaware st,Delaware St,cleaned
teamrankings,Georgia,georgia,Georgia,historical_exact
teamrankings,Middle Tenn,middle tenn,Middle Tenn,cleaned
teamrankings,Baylor,baylor,Baylor,historical_exact
teamrankings,Colorado St,colorado st,Colorado St,historical_exact
teamrankings,Montana,montana,Montana,historical_exact
teamrankings,Boise St,boise st,Boise St,global_alias
teamrankings,Sacred Heart,sacred heart,Sacred Heart,cleaned
teamrankings,Saint Joseph's,st joseph s,Saint Joseph's,cleaned
teamrankings,Illinois St,illinois st,Illinois St,cleaned
teamrankings,Butler,butler,Butler,historical_exact
teamrankings,McNeese,mcneese,McNeese,cleaned
teamrankings,Norfolk St,norfolk st,Norfolk St,historical_exact
teamrankings,Marshall,marshall,Marshall,historical_exact
teamrankings,Syracuse,syracuse,Syracuse,historical_exact
teamrankings,Texas St,texas st,Texas St,cleaned
teamrankings,Indiana,indiana,Indiana,historical_exact
teamrankings,Texas A&M,texas a and m,Texas A&M,historical_exact
teamrankings,UC Riverside,uc riverside,UC Riverside,cleaned
teamrankings,Florida St,florida st,Florida St,historical_exact
teamrankings,UTSA,utsa,UTSA,cleaned
teamrankings,Dartmouth,dartmouth,Dartmouth,cleaned
teamrankings,Furman,furman,Furman,historical_exact
teamrankings,UCLA,ucla,UCLA,historical_exact
teamrankings,Utah Valley,utah valley,Utah Valley,cleaned
teamrankings,Georgia St,georgia st,Georgia St,historical_exact
teamrankings,UT Rio Grande,ut rio grande,UT Rio Grande,cleaned
teamrankings,Illinois Chicago,illinois chicago,Illinois Chicago,cleaned
teamrankings,Georgia So,georgia so,Georgia So,cleaned
teamrankings,Arizona St,arizona st,Arizona St,cleaned
teamrankings,E Carolina,e carolina,E Carolina,cleaned
teamrankings,Bucknell,bucknell,Bucknell,historical_exact
teamrankings,Tennessee,tennessee,Tennessee,historical_exact
teamrankings,Villanova,villanova,Villanova,historical_exact
teamrankings,Miami,miami,Miami FL,global_alias
teamrankings,Quinnipiac,quinnipiac,Quinnipiac,cleaned
teamrankings,NC Central,nc central,NC Central,cleaned
teamrankings,LSU,lsu,LSU,historical_exact
teamrankings,Ball St,ball st,Ball St,cleaned
teamrankings,Gardner-Webb,gardner webb,Gardner Webb,historical_exact
teamrankings,Youngstown St,youngstown st,Youngstown St,cleaned
teamrankings,Mercer,mercer,Mercer,historical_exact
teamrankings,Tulane,tulane,Tulane,cleaned
teamrankings,Kennesaw St,kennesaw st,Kennesaw St.,historical_exact
teamrankings,Liberty,liberty,Liberty,historical_exact
teamrankings,Houston,houston,Houston,historical_exact
teamrankings,Wichita St,wichita st,Wichita St,historical_exact
teamrankings,Albany,albany,Albany,historical_exact
teamrankings,Saint Louis,st louis,St Louis,historical_exact
teamrankings,Fordham,fordham,Fordham,cleaned
teamrankings,Stanford,stanford,Stanford,historical_exact
teamrankings,S Florida,s florida,S Florida,cleaned
teamrankings,W Kentucky,w kentucky,Western KY,global_alias
teamrankings,E Michigan,e michigan,E Michigan,cleaned
teamrankings,UCSB,ucsb,UCSB,cleaned
teamrankings,Georgia Tech,georgia tech,Georgia Tech,historical_exact
teamrankings,Wofford,wofford,Wofford,historical_exact
teamrankings,Oklahoma St,oklahoma st,Oklahoma St,historical_exact
teamrankings,UT Arlington,ut arlington,UT Arlington,cleaned
teamrankings,Sam Houston,sam houston,Sam Houston,cleaned
teamrankings,Saint Mary's,st mary s,St Marys,global_alias
teamrankings,C Michigan,c michigan,C Michigan,cleaned
teamrankings,Loyola Chi,loyola chi,Loyola Chi,cleaned
teamrankings,Notre Dame,notre dame,Notre Dame,historical_exact
teamrankings,N Iowa,n iowa,N Iowa,cleaned
teamrankings,SC Upstate,sc upstate,SC Upstate,cleaned
teamrankings,Valparaiso,valparaiso,Valparaiso,historical_exact
teamrankings,Kent St,kent st,Kent St,cleaned
teamrankings,Texas A&M-CC,texas a and m cc,Texas A&M-CC,cleaned
teamrankings,UMass,umass,UMass,cleaned
teamrankings,N Arizona,n arizona,N Arizona,cleaned
teamrankings,DePaul,depaul,DePaul,cleaned
teamrankings,Northwestern,northwestern,Northwestern,historical_exact
teamrankings,IU Indy,iu indy,IU Indy,cleaned
teamrankings,G Washington,g washington,G Washington,cleaned
teamrankings,Nevada,nevada,Nevada,historical_exact
teamrankings,J Madison,j madison,James Madison,global_alias
teamrankings,SE Missouri St,se missouri st,SE Missouri St,cleaned
teamrankings,Siena,siena,Siena,cleaned
teamrankings,S Illinois,s illinois,S Illinois,cleaned
teamrankings,Idaho St,idaho st,Idaho St,cleaned
teamrankings,Idaho,idaho,Idaho,cleaned
teamrankings,Princeton,princeton,Princeton,historical_exact
teamrankings,Nicholls,nicholls,Nicholls,cleaned
teamrankings,Davidson,davidson,Davidson,historical_exact
teamrankings,Georgetown,georgetown,Georgetown,historical_exact
teamrankings,FGCU,fgcu,FGCU,cleaned
teamrankings,Troy,troy,Troy,historical_exact
teamrankings,Bowling Green,bowling green,Bowling Green,cleaned
teamrankings,Le Moyne,le moyne,Le Moyne,cleaned
teamrankings,Alabama St,alabama st,Alabama St,global_alias
teamrankings,Pepperdine,pepperdine,Pepperdine,cleaned
teamrankings,Portland St,portland st,Portland St,cleaned
teamrankings,Army,army,Army,cleaned
teamrankings,Radford,radford,Radford,historical_exact
teamrankings,Portland,portland,Portland,cleaned
teamrankings,W Michigan,w michigan,W Michigan,cleaned
teamrankings,E Tennessee St,e tennessee st,E Tennessee St,cleaned
teamrankings,Louisiana Tech,louisiana tech,Louisiana Tech,cleaned
teamrankings,CS Bakersfield,cs bakersfield,CS Bakersfield,cleaned
teamrankings,Elon,elon,Elon,cleaned
teamrankings,Jackson St,jackson st,Jackson St,cleaned
teamrankings,Washington,washington,Washington,historical_exact
teamrankings,Jacksonville,jacksonville,Jacksonville,cleaned
teamrankings,Colgate,colgate,Colgate,historical_exact
teamrankings,Providence,providence,Providence,historical_exact
teamrankings,Cal Baptist,cal baptist,Cal Baptist,cleaned
teamrankings,SE Louisiana,se louisiana,SE Louisiana,cleaned
teamrankings,Brown,brown,Brown,cleaned
teamrankings,Cincinnati,cincinnati,Cincinnati,historical_exact
teamrankings,S Alabama,s alabama,S Alabama,cleaned
teamrankings,UTEP,utep,UTEP,cleaned
teamrankings,Oral Roberts,oral roberts,Oral Roberts,historical_exact
teamrankings,Jacksonville St,jacksonville st,Jacksonville St,historical_exact
teamrankings,Bellarmine,bellarmine,Bellarmine,cleaned
teamrankings,Incarnate Word,incarnate word,Incarnate Word,cleaned
teamrankings,La Salle,la salle,La Salle,historical_exact
teamrankings,Kansas St,kansas st,Kansas St,cleaned
teamrankings,Tenn Tech,tenn tech,Tenn Tech,cleaned
teamrankings,Fresno St,fresno st,Fresno St,historical_exact
teamrankings,Montana St,montana st,Montana St,global_alias
teamrankings,N Kentucky,n kentucky,N Kentucky,cleaned
teamrankings,Murray St,murray st,Murray St,historical_exact
teamrankings,Southern,southern,Southern,historical_exact
teamrankings,Presbyterian,presbyterian,Presbyterian,cleaned
teamrankings,Oakland,oakland,Oakland,historical_exact
teamrankings,F Dickinson,f dickinson,F Dickinson,cleaned
teamrankings,Texas So,texas so,Texas So,cleaned
teamrankings,NC Greensboro,nc greensboro,NC Greensboro,cleaned
teamrankings,George Mason,george mason,George Mason,historical_exact
teamrankings,Boston College,boston college,Boston College,cleaned
teamrankings,Rice,rice,Rice,cleaned
teamrankings,Cleveland St,cleveland st,Cleveland St,historical_exact
teamrankings,Monmouth,monmouth,Monmouth,cleaned
teamrankings,Loyola Mymt,loyola mymt,Loyola Mymt,cleaned
teamrankings,Denver,denver,Denver,cleaned
teamrankings,Buffalo,buffalo,Buffalo,historical_exact
teamrankings,UT Martin,ut martin,UT Martin,cleaned
teamrankings,Wake Forest,wake forest,Wake Forest,cleaned
teamrankings,Prairie View,prairie view,Prairie View,cleaned
teamrankings,San Diego,san diego,San Diego,cleaned
teamrankings,Charlotte,charlotte,Charlotte,cleaned
teamrankings,San Jose St,san jose st,San Jose St,cleaned
teamrankings,Charleston So,charleston so,Charleston So,cleaned
teamrankings,Tulsa,tulsa,Tulsa,historical_exact
teamrankings,Austin Peay,austin peay,Austin Peay,historical_exact
teamrankings,Northeastern,northeastern,Northeastern,historical_exact
teamrankings,Navy,navy,Navy,cleaned
teamrankings,Southern Miss,southern miss,Southern Miss,cleaned
teamrankings,Green Bay,green bay,Green Bay,cleaned
teamrankings,Stetson,stetson,Stetson,historical_exact
teamrankings,C Connecticut,c connecticut,C Connecticut,cleaned
teamrankings,San Diego St,san diego st,San Diego St,global_alias
teamrankings,South Carolina,south carolina,S Carolina,global_alias
teamrankings,AR-Pine Bluff,ar pine bluff,AR-Pine Bluff,cleaned
teamrankings,Colorado,colorado,Colorado,historical_exact
teamrankings,Iona,iona,Iona,historical_exact
teamrankings,SIU Edward,siu edward,SIUE,global_alias
teamrankings,NC State,nc state,NC State,historical_exact
teamrankings,S Indiana,s indiana,S Indiana,cleaned
teamrankings,Drexel,drexel,Drexel,historical_exact
teamrankings,Hampton,hampton,Hampton,historical_exact
teamrankings,E Washington,e washington,E Washington,cleaned
teamrankings,Penn,penn,Penn,cleaned
teamrankings,Towson,towson,Towson,cleaned
teamrankings,Mt St Mary's,mt st mary s,Mount St Marys,global_alias
teamrankings,Hawai'i,hawai i,Hawai'i,cleaned
teamrankings,Alabama A&M,alabama a and m,Alabama A&M,cleaned
teamrankings,UNLV,unlv,UNLV,historical_exact
teamrankings,Virginia Tech,virginia tech,Virginia Tech,historical_exact
teamrankings,VMI,vmi,VMI,cleaned
teamrankings,Maine,maine,Maine,cleaned
teamrankings,Campbell,campbell,Campbell,cleaned
teamrankings,Florida A&M,florida a and m,Florida A&M,cleaned
teamrankings,Seattle,seattle,Seattle,cleaned
teamrankings,Loyola MD,loyola md,Loyola MD,cleaned
teamrankings,Lehigh,lehigh,Lehigh,historical_exact
teamrankings,Bethune,bethune,Bethune,cleaned
teamrankings,Binghamton,binghamton,Binghamton,cleaned
teamrankings,Holy Cross,holy cross,Holy Cross,historical_exact
teamrankings,Drake,drake,Drake,historical_exact
teamrankings,C Arkansas,c arkansas,C Arkansas,cleaned
teamrankings,Little Rock,little rock,Little Rock,cleaned
teamrankings,St Bonaventure,st bonaventure,St Bonaventure,historical_exact
teamrankings,Duquesne,duquesne,Duquesne,historical_exact
teamrankings,Harvard,harvard,Harvard,historical_exact
teamrankings,Lindenwood,lindenwood,Lindenwood,cleaned
teamrankings,Utah Tech,utah tech,Utah Tech,cleaned
teamrankings,West Virginia,west virginia,West Virginia,historical_exact
teamrankings,Minnesota,minnesota,Minnesota,historical_exact
teamrankings,Pacific,pacific,Pacific,historical_exact
teamrankings,St Francis PA,st francis pa,St Francis PA,cleaned
teamrankings,NC A&T,nc a and t,NC A&T,cleaned
teamrankings,New Orleans,new orleans,New Orleans,cleaned
teamrankings,Florida Intl,florida intl,Florida Intl,cleaned
teamrankings,Weber St,weber st,Weber St,historical_exact
teamrankings,Lafayette,lafayette,Lafayette,historical_exact
teamrankings,W Georgia,w georgia,W Georgia,cleaned
teamrankings,American,american,American,historical_exact
teamrankings,Kansas City,kansas city,Kansas City,cleaned
teamrankings,New Mexico St,new mexico st,New Mexico St,historical_exact
teamrankings,TCU,tcu,TCU,historical_exact
teamrankings,Abl Christian,abl christian,Abl Christian,cleaned
teamrankings,N Texas,n texas,N Texas,cleaned
teamrankings,Missouri St,missouri st,Missouri St,cleaned
teamrankings,Lamar,lamar,Lamar,cleaned
teamrankings,N Illinois,n illinois,N Illinois,cleaned
teamrankings,Niagara,niagara,Niagara,cleaned
teamrankings,Old Dominion,old dominion,Old Dominion,historical_exact
teamrankings,Stonehill,stonehill,Stonehill,cleaned
teamrankings,W Carolina,w carolina,W Carolina,cleaned
teamrankings,Rider,rider,Rider,cleaned
teamrankings,S Utah,s utah,S Utah,cleaned
teamrankings,Fairfield,fairfield,Fairfield,cleaned
teamrankings,W Illinois,w illinois,W Illinois,cleaned
teamrankings,Detroit Mercy,detroit mercy,Detroit Mercy,cleaned
teamrankings,UC Davis,uc davis,UC Davis,historical_exact
teamrankings,UL Monroe,ul monroe,UL Monroe,cleaned
teamrankings,Marist,marist,Marist,cleaned
teamrankings,Coastal Car,coastal car,Coastal Car,cleaned
teamrankings,Long Beach St,long beach st,Long Beach St,historical_exact
teamrankings,Wyoming,wyoming,Wyoming,historical_exact
teamrankings,App State,app state,App State,cleaned
teamrankings,Mercyhurst,mercyhurst,Mercyhurst,cleaned
teamrankings,Boston U,boston u,Boston U,cleaned
teamrankings,Stony Brook,stony brook,Stony Brook,historical_exact
teamrankings,Merrimack,merrimack,Merrimack,cleaned
teamrankings,Richmond,richmond,Richmond,historical_exact
teamrankings,LIU,liu,LIU,cleaned
teamrankings,NW State,nw state,NW State,cleaned
teamrankings,Alcorn St,alcorn st,Alcorn St,cleaned
teamrankings,Evansville,evansville,Evansville,cleaned
teamrankings,Louisiana,louisiana,Louisiana,historical_exact
teamrankings,New Hampshire,new hampshire,New Hampshire,cleaned
teamrankings,Virginia,virginia,Virginia,historical_exact
teamrankings,Canisius,canisius,Canisius,cleaned
teamrankings,Hou Christian,hou christian,Hou Christian,cleaned
teamrankings,SF Austin,sf austin,SF Austin,cleaned
teamrankings,Vermont,vermont,Vermont,historical_exact
teamrankings,Hofstra,hofstra,Hofstra,cleaned
teamrankings,Grambling,grambling,Grambling,cleaned
teamrankings,E Texas A&M,e texas a and m,E Texas A&M,cleaned
teamrankings,Saint Peter's,st peter s,St Peters,global_alias
teamrankings,NJIT,njit,NJIT,cleaned
teamrankings,Morehead St,morehead st,Morehead St,historical_exact
teamrankings,E Illinois,e illinois,E Illinois,cleaned
teamrankings,Sacramento St,sacramento st,Sacramento St,cleaned
teamrankings,Maryland ES,maryland es,Maryland ES,cleaned
teamrankings,The Citadel,citadel,The Citadel,cleaned
teamrankings,Chicago St,chicago st,Chicago St,cleaned
teamrankings,CS Fullerton,cs fullerton,CS Fullerton,cleaned
teamrankings,Air Force,air force,Air Force,cleaned
teamrankings,Seton Hall,seton hall,Seton Hall,historical_exact
teamrankings,Coppin St,coppin st,Coppin St,cleaned
teamrankings,Tarleton St,tarleton st,Tarleton St,cleaned
teamrankings,Wagner,wagner,Wagner,historical_exact
teamrankings,Miss Valley St,miss valley st,Miss Valley St,cleaned
